altitude,desired_yaw,distance,fl,fr,pitch,pitch_dist,pitch_input,pitch_rate,rl,roll,roll_dist,roll_input,roll_rate,rr,t,target_altitude,v_fwd,v_left,vertical_input,vx,vy,vz,x,y,yaw,yaw_err,yaw_input,yaw_rate
2.0003787838996105,1.5862263238872698,21.808003309162835,70.29622290370646,68.3322477755023,0.022104855676122966,-0.4979134373465771,0.16377449796966304,-0.001457734967448849,67.76413255397661,-0.011397069827997897,0.574528814694351,0.12028311279318016,0.11560778949872397,70.20924013335348,62.4,2.0,0.4680577084356154,-0.4510730466556874,0.6504608416347095,0.43820901659502587,0.4801226610149367,-0.0007374653710756629,5.336484075322093,-21.805407283504515,1.5979288034585204,-0.01170247957125059,-1.1022706768952595,0.7114421587876718
2.000358019511538,1.5868784190575629,21.792665221072127,70.24205545684646,68.39058161261715,0.022315592512949633,-0.5036275552803353,0.16623339028948514,0.00039317018133148366,67.65445430281946,-0.006664210874734114,0.40237048341440823,0.20183026460935044,0.13267032493164793,70.31324920548619,62.432,2.0,0.46424829647977656,-0.4599692188001061,0.6500851444423196,0.43663969724141993,0.48625501315757713,-0.0006488871272664065,5.3504565456338185,-21.789847123083472,1.6198752479038192,-0.03299682884625632,-1.127567186724008,0.6857178001234927
2.000338372755097,1.5875290540797173,21.777136143533333,70.2714198842299,68.3653488348099,0.022492671142772813,-0.5087441232327008,0.16841026338970155,0.0023742523392179184,67.64914613041363,-0.0029803874547161017,0.23827177156102186,0.18969108880843588,0.10043868998321911,70.31398153506736,62.464,2.0,0.4608372511781996,-0.46831976650661483,0.6499740961301945,0.43491658726510507,0.49248546973079677,-0.000613961138776209,5.364373876426302,-21.774087588052087,1.640845049575682,-0.05331599549596455,-1.1427266135184284,0.6551857513536898
2.0003216254269836,1.5881801578606272,21.76141276638551,70.31689113087887,68.31884077941393,0.02262086094149168,-0.5133824185069793,0.16829069302014488,0.0030472832823738145,67.66960700444668,-8.778768992835848e-05,0.08441983102106843,0.15632619446349308,0.07629574793884258,70.29296213376557,62.496,2.0,0.45774505432868057,-0.4775928177858131,0.6495752621262609,0.434493554735238,0.49883943835316025,-0.0005233540035509687,5.378277670177829,-21.758124726024786,1.6608461555720906,-0.07266599771146343,-1.155351370195954,0.6249022513743758
2.000308986531428,1.58883388870568,21.745489438321172,70.33367628680668,68.29629892314966,0.022689060327797297,-0.5175659725924696,0.16601337844550024,0.002907541204050898,67.6668276324082,0.0026924469598288182,-0.05927565795434531,0.14872226692523322,0.07337557688813763,70.29909406376615,62.528,2.0,0.454956018271687,-0.4879743057254875,0.6489742265326699,0.4355210305680979,0.5053962144128121,-0.0003949654861085117,5.392214343156009,-21.741952047163576,1.6799254708540436,-0.09109158214836355,-1.1674109487537407,0.5960908015391001
2.000299767987302,1.5894916206699359,21.729359702094385,70.3296884857062,68.2929647172926,0.022707160756845216,-0.5212562545464245,0.16285696709077024,0.002898398931838328,67.65003277597658,0.005529341261786964,-0.19362855138235158,0.15860900356722946,0.07577049186023284,70.32119255865912,62.56,2.0,0.4524958303023837,-0.4989416889584776,0.6484696344086303,0.43746119888352086,0.5121747601094517,-0.0002880795039461592,5.406213101520281,-21.725562454840073,1.698088384525861,-0.1085967638559251,-1.1769708877740361,0.5674537308041739
2.0002924060960674,1.5901542514819347,21.713017405737613,70.32511800105635,68.29097277243261,0.022696450005790687,-0.5244216606387841,0.15984202535821468,0.0033701858232782368,67.64013325436352,0.00824032407390934,-0.3189381568371348,0.16557773367632928,0.07249968681799702,70.33658941769258,62.592,2.0,0.450385559574144,-0.5101674111556327,0.6482033613862688,0.4399876147647419,0.519161668973922,-0.00023005910107509742,5.420292705192753,-21.708949281432908,1.7153124683513663,-0.12515821686943163,-1.1826503479881976,0.5381171315866018
2.000285510982807,1.590822694223615,21.696456369585956,70.30798975387415,68.30318911785457,0.022676592445630882,-0.5270526910710628,0.15743668988233028,0.004191607584466595,67.62368087849143,0.01069380403763847,-0.41751029254176963,0.18231742979924137,0.06513752045908747,70.35775123370797,62.624,2.0,0.4486315392859583,-0.5216598049721537,0.6481527459820285,0.4431081053990482,0.5263595891549233,-0.00021547228938600949,5.4344721645655225,-21.69210577457995,1.7315821988907056,-0.14075950466709064,-1.1847177478090372,0.5082928225385102
2.000277746597304,1.5914974588024868,21.67967149689288,70.21169531474276,68.3972761037271,0.022667314750920722,-0.5291104891141818,0.15617200646648888,0.005263053053049012,67.53443458148091,0.012560723275344283,-0.4002988511216521,0.27524875465659604,0.04751144201103401,70.44984881112298,62.656,2.0,0.44725967392387894,-0.5331340992522321,0.6483137027684277,0.4465476109078437,0.533730657632181,-0.0002426370469682526,5.4487616881145735,-21.67502639353572,1.7468687656134305,-0.1553713068109437,-1.1824583601644334,0.4775629598210682
2.0002668295157005,1.5921766234826547,21.662665921625347,70.28925368080299,68.32348013690215,0.02270794450240454,-0.5304130125841113,0.15752525807071882,0.0066999355826939935,67.63472778050145,0.012001437619204806,-0.3857094719276368,0.18685092012963056,-0.027511488902972912,70.3479050049208,62.688,2.0,0.4463913249439259,-0.5428603520482422,0.6488416507818501,0.4486640997635738,0.5409834585220485,-0.0003411588001128729,5.463118939307008,-21.657714922863015,1.761022034432566,-0.16884541094991135,-1.1697376920800524,0.44213430615354565
